data,IPCA,mediadosnucleos,EX3servicos,administrados,servicos,industriais,alimentacaonodomicilio
2006-01-01,4.354123037706302,5.180993568872242,4.825395637237179,6.748591127392572,6.154264503611387,3.7879997679430346,-0.013826331587679874
2006-02-01,3.5419474681921628,4.955581346558676,4.795008458985393,5.556959767036346,6.035013000007638,5.0961720953373515,-1.3431663365910111
2006-03-01,4.136129217153297,5.532740974547193,5.349960587907049,6.629194047263681,6.91266186638606,7.017693889092953,-1.7610551208575345
2006-04-01,3.2860165137920774,4.152628984111535,5.1584665397157465,6.811268251887597,6.090378570010984,3.19409950959664,-2.7806634674671216
2006-05-01,2.608414207506925,3.311416449004227,5.115226136524356,7.0345218277208375,5.717954129225717,-0.6451078336978782,-3.202021185771571
2006-06-01,1.4561229867341012,2.5147835409147916,5.377435140459767,5.102700082236211,5.475248122224556,-4.523805886223101,-3.20157117644915
2006-07-01,1.5337559521082937,2.811919292938421,4.4070552327708725,3.022919269790279,5.018031463621455,-3.0787616907871183,-1.0118821305794938
2006-08-01,1.919778527594758,2.893335585359952,3.5476661488913948,1.0208032062735555,4.58453166491681,-0.3553714060195432,0.42738560757999267
2006-09-01,3.1762343508153066,3.3267879540493226,3.682237786249658,2.0766636494867043,5.008007630893218,1.7294471937699,1.4596111133192977
2006-10-01,3.770557119765016,3.295778222527903,4.567009853639718,2.8256424074266135,5.794952003763726,0.5947742354401413,2.1125840939556326
2006-11-01,3.9213437861205875,3.3174534451407935,4.621997551584414,2.3940963255773227,5.68753852849153,1.072297108344685,2.955460617421309
2006-12-01,3.9903515708620034,3.415499322462631,4.500112070116799,3.535615543019645,5.084610601015143,1.323566599138374,3.859776830560307
2007-01-01,3.5876134401527224,3.529723939902186,4.152626649634499,3.2684786760675593,4.513072344214635,2.127726445845596,5.114760238396826
2007-02-01,3.795472096567366,3.661511863825703,4.456184448256977,4.261712262339472,4.819859140001029,1.40186366055363,5.800602136233763
2007-03-01,3.3783395250389816,3.6131511525069215,4.771441084480244,1.8933086444256446,5.329811464588147,0.7107248117773253,6.552272004331442
2007-04-01,3.1949686391666603,3.3184180573080084,4.307020211315418,2.7045701852775608,5.069850333273578,0.5613307026303289,6.260660716381452
2007-05-01,2.984927007999545,3.2933578433351784,4.12458059489542,3.5971893682620504,4.968920975372853,1.128740974442195,5.46549037089423
2007-06-01,3.946360322971259,3.5745932540123873,4.146506475473103,3.5013254625298202,5.159627411174,1.8376734981677885,4.903010127963839
2007-07-01,4.350902652432737,3.5749218976682586,3.5868862898923624,0.40808117476164796,4.958525899081167,2.0334350897056197,6.325638496622503
2007-08-01,6.108579531884686,4.509159689632779,4.802774078150534,-0.32356913871264226,5.7877213832234276,2.637762091178004,8.733827886808427
2007-09-01,5.279593732107088,4.58648766849374,5.384571974769031,-0.3897010618734811,5.530027380744059,2.556012915085674,9.036437452067943
2007-10-01,5.270841885237758,5.181656150826799,6.909182170396178,1.8589435486392176,6.255521237816495,2.758807908538799,7.924279194923756
2007-11-01,3.846936194221655,4.847732065957859,7.081194610121727,1.7365025619451018,6.2855694173825185,2.2965741945866256,4.274569105783982
2007-12-01,5.367575286230661,5.143996797403281,7.658091189377103,1.666832109163721,7.217102478414361,3.141482934537734,4.360810627905437
2008-01-01,5.580033352313023,4.989863612743929,7.2570594539876225,1.4076410931050987,7.082637384534024,2.7762318491211033,4.402643252610744
2008-02-01,5.570351709017544,4.787650615498668,6.100445079140357,1.2942751146952247,6.6349219435940086,3.1228565801704207,4.784825516174891
2008-03-01,4.826463790592001,4.783031164730721,5.883969991592892,2.505442857554712,5.94574932281202,2.6916511607895046,8.205730831184539
2008-04-01,4.905524137692211,5.355647308516254,6.719863901538588,2.5110556728494657,6.373973663956292,3.7385949653064188,16.614418024804436
2008-05-01,6.6542168895032745,6.236968206897396,8.780601342798207,2.9678187742246678,7.469151149986118,4.375362193957869,23.58467987567616
2008-06-01,8.589451928317146,6.885907864953817,9.365939470801663,3.072464930621692,8.630126373205954,5.433855249953041,23.528158479681565
2008-07-01,9.821205490667225,7.288052950442969,10.072228164195792,4.95963093997662,9.411625264596424,5.379840892006584,15.341975514693146
2008-08-01,8.788917995565626,7.304770511391186,9.47958611008437,5.726014648841016,9.07061205386195,5.809333124488106,10.045732726251288
2008-09-01,6.313833640993295,7.342898278200255,10.409869179886755,4.978413143791087,9.295769977490693,5.900601712524107,5.126381326732869
2008-10-01,5.425469467596145,6.77748898450289,9.255304953750027,4.0614865911953615,8.672725899132587,5.771795616436748,3.392952499078717
2008-11-01,4.591441632234677,5.954255682203884,8.169645929187112,2.610676437757988,8.18969842486284,4.473261192286145,2.512703449933639
2008-12-01,4.048804771600459,4.790679528588038,6.103281512683068,2.5922535049535327,7.0272528034861494,1.9891892522780665,3.2462081806830128
2009-01-01,3.337870575716593,4.302899390511305,6.280246279698048,3.9608473370477952,6.8564095431898835,-0.7066790472036786,4.146184183922259
2009-02-01,3.5877515106693068,4.675805688312471,7.239249904628025,4.915075463987662,8.331741044563216,-0.8603206177059093,3.9903725327447717
2009-03-01,3.061569855910534,4.7514598725323705,7.118664133539923,4.230588434040044,7.079951883073605,0.6865605629223808,3.0475242446362074
2009-04-01,3.5151603821139474,5.14110204342162,7.1894401620441215,3.272776097295278,7.490658784753151,3.5979133257200857,0.6833200828835402
2009-05-01,3.756450600801003,4.9613551079603155,6.281960401369943,2.9714705712537324,5.9711411851827165,4.5903794908552555,0.6005397297299737
2009-06-01,5.744020603918415,5.3396086566997525,6.564924983381744,4.343981080777581,7.316344921310943,4.209895059013675,1.1678305470595376
2009-07-01,5.85699635291715,5.389228365952261,6.574841069185084,5.0012659040470595,6.689210972660106,3.8943548199209914,2.443994906544191
2009-08-01,5.6969379705435585,5.1572355100414,6.860203603089232,5.143952950676066,6.980983716771917,2.652179097098866,2.9138241087609487
2009-09-01,4.647145181635153,4.953741037915355,6.843786387502291,5.2739886879345335,6.907349355586618,2.8344225247611377,2.88184050947919
2009-10-01,4.065574628095561,4.324656666505314,5.348640941942691,5.015313945034066,6.0331340762859895,3.044186303694403,1.0653649471388889
2009-11-01,3.8906105560731135,4.547913919782493,5.822565682560523,5.208741880795657,5.683797702575319,4.132036776080966,0.7226704461107403
2009-12-01,3.836564352289656,4.384385307297305,5.88512856117822,5.424078958833391,5.428093652735356,4.078216529737773,0.41267552495935433
2010-01-01,4.899054794273951,5.039409208365678,6.918812529783395,6.165011534755635,6.389600773894031,4.245056240713964,2.4573492043691516
2010-02-01,5.9242561140000305,5.0818838547367875,6.213517425494118,6.433563560471526,7.229411905685936,3.973598280341534,3.1181989509743318
2010-03-01,6.35957346571945,5.705818523012479,6.7821013096243945,3.5798135393844603,8.260964807884534,3.617219645594048,3.178381395272467
2010-04-01,5.9990985489900766,5.531968253602765,6.8649970490867815,0.9608784096742937,8.457684407326084,2.5860881969555436,3.4554243723920166
2010-05-01,5.244081978128619,6.210710507927192,8.085821645628272,0.36396837894263,8.406700044180937,2.6804142294052156,2.705510615304263
2010-06-01,4.516030448881494,5.709009761034741,7.853762721271536,2.231490504202398,7.997543453956027,3.2675941616683986,2.5007248849654644
2010-07-01,3.6654395718944954,5.51665922179055,7.6603241134676665,3.6618507077843248,7.597057357310931,3.6842712004245186,2.4026488336857454
2010-08-01,3.11582505137045,4.522578015323395,6.7672511841430065,3.249336507936505,6.870472150705751,2.908282074575382,3.759098659429199
2010-09-01,4.258143509288075,4.761524164493847,6.858727829684426,3.2574871123447053,6.811827267241384,2.4480365862262943,7.976540610158423
2010-10-01,6.380363142106816,5.613322412674395,7.9967991381455334,3.2585560462267154,7.823838753011671,2.7080095318962663,10.527302723685892
2010-11-01,8.43652604821186,6.712076650484997,8.779997764390941,3.7588419685487366,8.500981597834254,4.049757489980692,13.992219182158877
2010-12-01,8.569795172115604,7.39377697769514,10.503541684554847,3.8459322743817665,9.395080114026655,4.602079176235449,13.342743662061011
2011-01-01,7.865155712611482,7.423462030018763,10.561172556892501,5.103644968855093,9.380052637776288,4.578477407093857,12.26613476636642
2011-02-01,7.271412906498668,7.372046128308486,10.540505092413198,5.601118215680117,11.610675969002244,4.500150125544835,8.346532957242985
2011-03-01,7.743611231169183,7.565273299552669,9.497952049833415,8.900838977448444,12.02661850946815,4.789480219136564,6.228556576308122
2011-04-01,7.94307799635186,7.6704288036914505,9.666138828862188,11.161682442862642,11.728838744715688,5.3468916637798,7.027987361080875
2011-05-01,7.3805046466446385,7.5837078244723815,9.825917913616621,11.308252304110013,9.664542939393385,3.219581682826373,8.845388191735907
2011-06-01,6.367969863383564,7.272771051971046,9.76425328352137,6.676411201573302,8.737870550939505,3.3657428988239673,9.610108071300786
2011-07-01,5.528661427707988,6.954981318229372,9.397012919640346,3.2717493864032434,8.83241317185437,3.332074297179787,7.511418629996555
2011-08-01,6.044409267920358,6.866473706843405,8.91621159782028,2.422119376472125,8.620670677507974,5.4451002566570565,6.504122106040057
2011-09-01,6.69662895843004,6.851795213524073,8.940696412742469,5.405216725807094,8.57205593516575,4.971666004535663,4.475690377450377
2011-10-01,6.683467890001182,6.725451637553277,9.234800900845968,6.05146588884557,8.556325737742625,3.6803567956333865,4.992611575604883
2011-11-01,6.030563219901936,6.4584978967623785,9.306795079036533,6.0739876006240365,8.462849445480927,2.594231406955629,7.359315919089269
2011-12-01,5.231238591459459,6.062536482029119,9.112628579744182,4.226607281234379,7.9065917547315365,1.1817130954694193,9.739727368948508
2012-01-01,4.625181575874365,5.8250161516415515,8.909738861770023,2.481509709322168,8.604401611822837,0.42496624226457413,7.658889321058652
2012-02-01,3.8711060633138885,5.5138891604394304,8.893343420260223,2.1507426794904063,8.243309396845106,-0.3250955035261285,5.244821538208129
2012-03-01,2.4732398649781544,4.718684309960264,8.184154772948176,2.0148869050073728,8.377451802178086,-1.2448505379173014,4.551585367159689
2012-04-01,3.464614445558439,5.200023904126212,7.807552722150476,3.319931341517872,8.37318852876541,1.1815433663829253,6.488959294367518
2012-05-01,4.075381289323161,4.96581777725539,6.961599777352717,3.3243214156348557,7.392683224869614,1.9518958634996864,7.409138141029814
2012-06-01,5.292167210316194,5.053184419934678,7.1200492787235845,3.422167664328498,7.643109502820252,-0.4907070383583374,8.553719277703607
2012-07-01,6.144345859311699,5.357774851543326,8.864742487311887,2.8816513366235483,7.9838027835254195,-1.749749980710817,11.187773434690953
2012-08-01,7.075342713755404,6.203590214902422,10.08626350498605,3.610922802587055,9.263694555947794,-0.7596853468442362,12.095446187776389
2012-09-01,8.274722671060218,7.22282518236062,9.922344144185644,4.182956242131368,9.236897047891347,3.726531644623975,15.70920470380645
2012-10-01,7.719174786793005,6.87588483712415,8.19041335356465,4.110976722585207,8.116651846312564,4.02730269796983,17.92779900222203
2012-11-01,7.320035114179689,6.925331557003432,8.083412789987392,4.6946679802636595,9.015861231161537,3.9644383011532227,17.53612762050578
2012-12-01,7.4155362519063175,7.012103437141263,7.789124876263642,5.008320301438545,9.340085272651095,5.353894361462011,12.89221265256468
2013-01-01,7.201595340390384,7.3904749960584635,8.51558112237143,1.4055869789658715,9.531880542137444,7.3379194284798075,10.454222744711373
2013-02-01,6.726690316062019,7.506220414427432,9.707333810381513,-5.21686368551876,8.842902542156722,8.251046368973817,10.760965280243212
2013-03-01,5.713849250137642,7.11540283546415,10.434163972990731,-5.597491933092911,7.384346800511523,7.142679557191428,12.959765088837855
2013-04-01,5.003451092914958,6.718262086902544,10.444417589866646,-1.7260966766612427,7.006571380859455,5.166385347512829,11.903713188104945
2013-05-01,5.033662104333629,6.339500627581307,8.80340836772487,3.3990998674825477,7.3139579211887025,3.5746044340235983,8.199121320934125
2013-06-01,5.431620606867355,6.2612120112660135,9.136526676531815,3.844344657435812,8.886122413836816,2.6108018337318413,2.824883151063773
2013-07-01,5.1218179677134685,6.024588578703165,8.675621986259884,1.479486874448142,9.360107364324222,2.2950034868168103,1.9536233275988053
2013-08-01,5.171266619073506,6.120854927343482,9.029514130080372,2.3693250893779947,9.328912991756624,2.9002328755691735,4.892685144586494
2013-09-01,4.880237850645244,6.380717466784884,8.848714570835597,1.3787971363472735,9.226956062092654,4.283487939903452,9.487943415042182
2013-10-01,6.076271003169168,6.972188383361418,8.862453135749988,2.615624950814336,8.943338201133244,5.7761418904677555,11.532705248900442
2013-11-01,6.309672783475122,6.9512374935036805,8.49819349980909,3.2171834981368477,8.668295986352035,6.409600945571341,11.73502396150272
2013-12-01,7.7080184624963834,7.581375716182924,8.842475893402636,6.964175117736858,9.164690080614562,6.7634079011246655,10.397476013460903
2014-01-01,6.092953678032018,6.844255514190801,7.676407652028658,6.608283391937192,7.525535963340076,6.772237814653749,9.75331446379522
2014-02-01,6.141554377622398,7.114543925153922,8.951568875015269,6.103365057396076,7.532705062255189,6.507357585271791,8.42261807612779
2014-03-01,6.140113757404492,7.239443887347624,9.015977480564203,1.8362477875995182,9.287757944615848,6.398499221958858,8.003458002667415
2014-04-01,8.095725067918181,7.444248847000429,9.808374400933673,4.855794170675651,10.229177788505424,5.330371410051924,7.692728849765331
2014-05-01,8.06908251677956,7.5640334133930285,9.482525631273319,4.618380081542142,9.641154246635068,5.404556877648687,8.920760925214324
2014-06-01,7.431756096167547,7.311175757501519,9.37607187335729,5.717473814490731,9.281639113978528,4.795076620449052,10.450024442936794
2014-07-01,5.626583573806158,6.862205947541637,9.524852493285024,4.447840595367538,7.143438254237907,5.011641159685638,9.65318056262241
2014-08-01,5.306923312235284,6.336329533501091,8.886551765555112,6.2023961564959365,7.988780766363874,3.8648213531212434,7.791143466652855
2014-09-01,5.668719138396057,6.294439284487805,9.065387512712618,6.664601164663679,6.56125835275725,3.8315095528232916,6.7295289717258555
2014-10-01,6.499012878729516,6.6419134487113185,8.26392013823805,6.189452752512864,8.860334405698623,3.377480579283869,5.054470728421691
2014-11-01,6.741672818548025,6.237691575357519,8.171043161742375,6.0257559499260935,7.863503025935174,2.831661119696065,4.416361387934046
2014-12-01,6.398685833133655,5.938149709881091,7.890496316268411,6.992071667377715,7.9580121604841025,2.308166537714328,3.921479396006177
2015-01-01,8.364392024241127,6.555500550679616,9.065204581760582,15.158433305172991,8.836973244894367,2.3203710721889195,4.2827421514483035
2015-02-01,10.769541154932142,7.603614478891467,9.804878843887337,22.965952221359046,8.973707152561474,4.636348178985756,6.613908939024398
2015-03-01,13.321825574401117,8.492783162851003,10.785441389791785,37.23189244266919,8.577786711987471,5.797891245958908,7.928327155893626
2015-04-01,12.694566436119175,8.812408988272074,11.059732626394123,29.840296780255272,8.715304711089374,6.620728665836296,9.605831211942274
2015-05-01,11.387286731030798,8.737727913146278,10.895302063369655,22.675463026728607,8.407777843180966,5.6350431282509845,10.828256899397815
2015-06-01,10.462247785554396,8.577683164261027,9.739646686621711,12.153385858594874,8.759963622782067,6.233818935602557,11.252078468761567
2015-07-01,10.596472229887269,8.53527541276714,9.669078153816528,13.844827239511702,7.847115042743297,6.30118432017828,11.77372348339729
2015-08-01,9.052277540249108,8.163689285535563,9.236046484068964,11.925981122622346,7.963041841124891,6.165403393854987,8.902802957973705
2015-09-01,7.831158222632013,7.78861923317061,9.177224922811348,10.975227240045797,7.272203156253056,5.27085969425454,8.371300422969213
2015-10-01,7.945082391176214,7.705334671190999,8.608154318606182,11.846008362411922,7.8516516825077645,5.34566336754645,9.55071995372225
2015-11-01,10.567273891603548,8.384993353601848,8.299155149072973,14.444116843245652,7.946679488933128,7.11749939505215,11.28985489068522
2015-12-01,11.115087606258228,8.330265652547501,7.716293250709043,13.707905564292815,7.690936745697201,7.437504770586401,12.222055470754128
2016-01-01,11.767216230923921,8.491775700315547,7.700197981347756,14.419345521756057,7.186476222190237,7.708741813636692,11.871903443353787
2016-02-01,10.535178929723827,8.286189946568175,7.265262861237304,11.281628079568733,7.293313402605634,8.117921946722248,12.424074345834256
2016-03-01,8.783212737331311,7.958914631363479,6.885524663291179,6.498162853187111,6.384865945874864,8.717967631236974,12.156220893417085
2016-04-01,7.118347493951859,7.517742088387672,6.64176139487742,3.344618964802109,6.519152967197201,7.181390531466022,11.628738167614387
2016-05-01,7.342608620061952,7.573179821834856,6.91007406151023,6.305271672592255,7.043649516255954,6.190806219697251,10.203009922461732
2016-06-01,7.856822595893576,7.318016823554697,6.753262204590982,8.91504931623976,6.833616287364336,5.047696322821494,8.438204691068592
2016-07-01,8.104521828504446,7.038606388299948,6.477866680106345,4.996933865416182,6.8681109388328,5.9143072272188135,8.180933643756362
2016-08-01,7.3735560588214355,6.61642225293711,5.9930650703697665,2.1673455364408056,7.418804485108183,5.118215870634273,8.247748599069894
